iqr_open: Opened wwv_5Mhz_g40_1234_48k.iqr
  Sample rate: 48000 Hz
  Center freq: 5000000 Hz
  Samples: 8644116
  Duration: 180.09 seconds
time,wwv,wwvh,wwv_thresh,wwvh_thresh
113.64198,0.065181,0.056324,0.111473,0.093210
113.64298,0.065481,0.052539,0.111473,0.093210
113.64398,0.062883,0.053863,0.111473,0.093210
113.64498,0.056582,0.041137,0.111473,0.093210
113.64598,0.060310,0.051429,0.111473,0.093210
113.64698,0.053033,0.045510,0.111473,0.093210
113.64798,0.054489,0.041454,0.111473,0.093210
113.64898,0.057296,0.048932,0.111473,0.093210
113.64998,0.056621,0.041050,0.111473,0.093210
113.65098,0.065591,0.060527,0.111473,0.093210
113.65198,0.063834,0.056489,0.111473,0.093210
113.65298,0.055434,0.043277,0.111473,0.093210
113.65398,0.051411,0.046441,0.111473,0.093210
113.65498,0.038327,0.027306,0.111473,0.093210
113.65598,0.045827,0.042946,0.111473,0.093210
113.65698,0.045466,0.032837,0.111473,0.093210
113.65798,0.056220,0.044727,0.111473,0.093210
113.65898,0.058566,0.048805,0.111473,0.093210
113.65998,0.055875,0.043056,0.111473,0.093210
113.66098,0.064968,0.053980,0.111473,0.093210
113.66198,0.059143,0.050585,0.111473,0.093210
113.66298,0.069502,0.055125,0.111473,0.093210
113.66398,0.060707,0.052898,0.111473,0.093210
113.66498,0.051408,0.041046,0.111473,0.093210
113.66598,0.063924,0.054986,0.111473,0.093210
113.66698,0.063862,0.057004,0.111473,0.093210
113.66798,0.064502,0.052052,0.111473,0.093210
113.66898,0.064284,0.054280,0.111473,0.093210
113.66998,0.055957,0.046820,0.111473,0.093210
113.67098,0.051891,0.040928,0.111473,0.093210
113.67198,0.040643,0.035218,0.111473,0.093210
113.67298,0.055665,0.050102,0.111473,0.093210
113.67398,0.065783,0.052997,0.111473,0.093210
113.67498,0.068256,0.057819,0.111473,0.093210
113.67598,0.069919,0.056767,0.111473,0.093210
113.67698,0.059332,0.048283,0.111473,0.093210
113.67798,0.054044,0.046206,0.111473,0.093210
113.67898,0.051979,0.042611,0.111473,0.093210
113.67998,0.061061,0.042856,0.111473,0.093210
113.68098,0.060481,0.050767,0.111473,0.093210
113.68198,0.066058,0.055271,0.111473,0.093210
113.68298,0.065403,0.056372,0.111473,0.093210
113.68398,0.070996,0.057339,0.111473,0.093210
113.68498,0.064494,0.055701,0.111473,0.093210
113.68598,0.064981,0.056129,0.111473,0.093210
113.68698,0.050557,0.043118,0.111473,0.093210
113.68798,0.051466,0.039748,0.111473,0.093210
113.68898,0.068052,0.055320,0.111473,0.093210
113.68998,0.065963,0.053897,0.111473,0.093210
113.69098,0.074896,0.056133,0.111473,0.093210
113.69198,0.072719,0.059279,0.111473,0.093210
113.69298,0.073434,0.060431,0.111473,0.093210
113.69398,0.062583,0.053070,0.111473,0.093210
113.69498,0.048317,0.039085,0.111473,0.093210
113.69598,0.061231,0.048614,0.111473,0.093210
113.69698,0.060214,0.054161,0.111473,0.093210
113.69798,0.064117,0.044317,0.111473,0.093210
113.69898,0.071563,0.059242,0.111473,0.093210
113.69998,0.061314,0.049268,0.111473,0.093210
113.70098,0.064397,0.048677,0.111473,0.093210
113.70198,0.068263,0.056226,0.111473,0.093210
113.70298,0.072636,0.060746,0.111473,0.093210
113.70398,0.068408,0.053009,0.111473,0.093210
113.70498,0.060263,0.051098,0.111473,0.093210
113.70598,0.069404,0.059069,0.111473,0.093210
113.70698,0.069888,0.054444,0.111473,0.093210
113.70798,0.075752,0.060343,0.111473,0.093210
113.70898,0.078334,0.059054,0.111473,0.093210
113.70998,0.067281,0.053189,0.111473,0.093210
113.71098,0.062835,0.047937,0.111473,0.093210
113.71198,0.060798,0.050841,0.111473,0.093210
113.71298,0.065637,0.051598,0.111473,0.093210
113.71398,0.053087,0.041897,0.111473,0.093210
113.71498,0.064940,0.055472,0.111473,0.093210
113.71598,0.061835,0.055248,0.111473,0.093210
113.71698,0.057774,0.046061,0.111473,0.093210
113.71798,0.063442,0.052736,0.111473,0.093210
113.71898,0.061910,0.053634,0.111473,0.093210
113.71998,0.053539,0.042961,0.111473,0.093210
113.72098,0.057248,0.048575,0.111473,0.093210
113.72198,0.051735,0.044257,0.111473,0.093210
113.72298,0.060535,0.051605,0.111473,0.093210
113.72398,0.054173,0.047132,0.111473,0.093210
113.72498,0.042797,0.029648,0.111473,0.093210
113.72598,0.063967,0.056481,0.111473,0.093210
113.72698,0.065920,0.056709,0.111473,0.093210
113.72798,0.079686,0.059107,0.111473,0.093210
113.72898,0.071727,0.059101,0.111473,0.093210
113.72998,0.065532,0.050539,0.111473,0.093210
113.73098,0.067629,0.050154,0.111473,0.093210
113.73198,0.065383,0.055719,0.111473,0.093210
113.73298,0.064411,0.056628,0.111473,0.093210
113.73398,0.071837,0.053485,0.111473,0.093210
113.73498,0.059965,0.049826,0.111473,0.093210
113.73598,0.055950,0.049036,0.111473,0.093210
113.73698,0.046646,0.036880,0.111473,0.093210
113.73798,0.060509,0.044511,0.111473,0.093210
113.73898,0.057003,0.052096,0.111473,0.093210
113.73998,0.063747,0.050266,0.111473,0.093210
113.74098,0.052287,0.036955,0.111473,0.093210
113.74198,0.049911,0.043325,0.111473,0.093210
113.74298,0.067631,0.058246,0.111473,0.093210
113.74398,0.061546,0.053302,0.111473,0.093210
113.74498,0.052889,0.041690,0.111473,0.093210
113.74598,0.060228,0.049408,0.111473,0.093210
113.74698,0.070900,0.056796,0.111473,0.093210
113.74798,0.063474,0.053405,0.111473,0.093210
113.74898,0.070347,0.057599,0.111473,0.093210
113.74998,0.067743,0.053568,0.111473,0.093210
113.75098,0.056803,0.044431,0.111473,0.093210
113.75198,0.051425,0.044921,0.111473,0.093210
113.75298,0.058557,0.049195,0.111473,0.093210
113.75398,0.055161,0.046028,0.111473,0.093210
113.75498,0.053508,0.044792,0.111473,0.093210
113.75598,0.054166,0.047183,0.111473,0.093210
113.75698,0.059236,0.055244,0.111473,0.093210
113.75798,0.054504,0.044549,0.111473,0.093210
113.75898,0.058219,0.049528,0.111473,0.093210
113.75998,0.054922,0.047543,0.111473,0.093210
113.76098,0.053456,0.043263,0.111473,0.093210
113.76198,0.063864,0.051372,0.111473,0.093210
113.76298,0.057031,0.050341,0.111473,0.093210
113.76398,0.056172,0.046144,0.111473,0.093210
113.76498,0.050025,0.037347,0.111473,0.093210
113.76598,0.059002,0.053370,0.111473,0.093210
113.76698,0.034003,0.027853,0.111473,0.093210
113.76798,0.052328,0.042942,0.111473,0.093210
113.76898,0.055101,0.050900,0.111473,0.093210
113.76998,0.062038,0.054440,0.111473,0.093210
113.77098,0.056977,0.044611,0.111473,0.093210
113.77198,0.046318,0.040079,0.111473,0.093210
113.77298,0.056091,0.045374,0.111473,0.093210
113.77398,0.064933,0.052195,0.111473,0.093210
113.77498,0.062332,0.053335,0.111473,0.093210
113.77598,0.058486,0.050816,0.111473,0.093210
113.77698,0.054458,0.041394,0.111473,0.093210
113.77798,0.060558,0.053184,0.111473,0.093210
113.77898,0.046835,0.032553,0.111473,0.093210
113.77998,0.061912,0.046831,0.111473,0.093210
113.78098,0.067941,0.054617,0.111473,0.093210
113.78198,0.062463,0.054192,0.111473,0.093210
113.78298,0.061442,0.053679,0.111473,0.093210
113.78398,0.060710,0.047044,0.111473,0.093210
113.78498,0.062320,0.054767,0.111473,0.093210
113.78598,0.064164,0.053889,0.111473,0.093210
113.78698,0.063320,0.043137,0.111473,0.093210
113.78798,0.061572,0.053848,0.111473,0.093210
113.78898,0.060147,0.048851,0.111473,0.093210
113.78998,0.055718,0.041641,0.111473,0.093210
113.79098,0.066585,0.057112,0.111473,0.093210
113.79198,0.072848,0.056794,0.111473,0.093210
113.79298,0.059219,0.050497,0.111473,0.093210
113.79398,0.053027,0.042246,0.111473,0.093210
113.79498,0.065829,0.052065,0.111473,0.093210
113.79598,0.069300,0.056078,0.111473,0.093210
113.79698,0.069321,0.055885,0.111473,0.093210
113.79798,0.069100,0.051379,0.111473,0.093210
113.79898,0.052372,0.044036,0.111473,0.093210
113.79998,0.052639,0.044750,0.111473,0.093210
113.80098,0.072389,0.058204,0.111473,0.093210
113.80198,0.060812,0.048804,0.111473,0.093210
113.80298,0.059831,0.046287,0.111473,0.093210
113.80398,0.062120,0.050478,0.111473,0.093210
113.80498,0.059380,0.047740,0.111473,0.093210
113.80598,0.068358,0.051571,0.111473,0.093210
113.80698,0.075417,0.060498,0.111473,0.093210
113.80798,0.066164,0.054876,0.111473,0.093210
113.80898,0.061831,0.046933,0.111473,0.093210
113.80998,0.053933,0.040717,0.111473,0.093210
113.81098,0.059979,0.051178,0.111473,0.093210
113.81198,0.056226,0.049211,0.111473,0.093210
113.81298,0.047165,0.038676,0.111473,0.093210
113.81398,0.050618,0.038500,0.111473,0.093210
113.81498,0.055503,0.051117,0.111473,0.093210
113.81598,0.057743,0.048029,0.111473,0.093210
113.81698,0.052439,0.046054,0.111473,0.093210
113.81798,0.056244,0.046690,0.111473,0.093210
113.81898,0.058835,0.049788,0.111473,0.093210
113.81998,0.064179,0.056182,0.111473,0.093210
113.82098,0.066747,0.059797,0.111473,0.093210
113.82198,0.060540,0.047639,0.111473,0.093210
113.82298,0.057395,0.048489,0.111473,0.093210
113.82398,0.056800,0.042855,0.111473,0.093210
113.82498,0.055903,0.045845,0.111473,0.093210
113.82598,0.059320,0.051997,0.111473,0.093210
113.82698,0.065550,0.055774,0.111473,0.093210
113.82798,0.061170,0.051012,0.111473,0.093210
113.82898,0.059310,0.045520,0.111473,0.093210
113.82998,0.054187,0.041844,0.111473,0.093210
113.83098,0.078114,0.060928,0.111473,0.093210
113.83198,0.057625,0.050200,0.111473,0.093210
113.83298,0.050085,0.040142,0.111473,0.093210
113.83398,0.051158,0.046437,0.111473,0.093210
113.83498,0.053923,0.047508,0.111473,0.093210
113.83598,0.061921,0.047618,0.111473,0.093210
113.83698,0.057463,0.047612,0.111473,0.093210
113.83798,0.060174,0.051280,0.111473,0.093210
113.83898,0.069378,0.055961,0.111473,0.093210
113.83998,0.075669,0.055411,0.111473,0.093210
113.84098,0.070541,0.057469,0.111473,0.093210
113.84198,0.070453,0.049582,0.111473,0.093210
113.84298,0.060191,0.055863,0.111473,0.093210
113.84398,0.070099,0.053866,0.111473,0.093210
113.84498,0.064501,0.050946,0.111473,0.093210
113.84598,0.063231,0.046661,0.111473,0.093210
113.84698,0.063093,0.057882,0.111473,0.093210
113.84798,0.059765,0.047112,0.111473,0.093210
113.84898,0.058584,0.050896,0.111473,0.093210
113.84998,0.058817,0.045244,0.111473,0.093210
113.85098,0.060382,0.051185,0.111473,0.093210
113.85198,0.056795,0.048880,0.111473,0.093210
113.85298,0.059868,0.051435,0.111473,0.093210
113.85398,0.060900,0.055104,0.111473,0.093210
113.85498,0.057777,0.046526,0.111473,0.093210
113.85598,0.060469,0.051336,0.111473,0.093210
113.85698,0.067149,0.057252,0.111473,0.093210
113.85798,0.059175,0.045788,0.111473,0.093210
113.85898,0.059374,0.052398,0.111473,0.093210
113.85998,0.055166,0.042419,0.111473,0.093210
113.86098,0.051695,0.048059,0.111473,0.093210
113.86198,0.055793,0.041409,0.111473,0.093210
113.86298,0.065298,0.055463,0.111473,0.093210
113.86398,0.064225,0.053807,0.111473,0.093210
113.86498,0.048816,0.038483,0.111473,0.093210
113.86598,0.057751,0.048554,0.111473,0.093210
113.86698,0.058026,0.050212,0.111473,0.093210
113.86798,0.045788,0.031979,0.111473,0.093210
113.86898,0.070667,0.058467,0.111473,0.093210
113.86998,0.064342,0.057703,0.111473,0.093210
113.87098,0.058140,0.049204,0.111473,0.093210
113.87198,0.050214,0.044251,0.111473,0.093210
113.87298,0.063757,0.057596,0.111473,0.093210
113.87398,0.065413,0.050300,0.111473,0.093210
113.87498,0.054038,0.046887,0.111473,0.093210
113.87598,0.059339,0.043939,0.111473,0.093210
113.87698,0.058076,0.044489,0.111473,0.093210
113.87798,0.059203,0.049374,0.111473,0.093210
113.87898,0.056154,0.048918,0.111473,0.093210
113.87998,0.063546,0.051971,0.111473,0.093210
113.88098,0.061266,0.054131,0.111473,0.093210
113.88198,0.062606,0.048501,0.111473,0.093210
113.88298,0.057973,0.052059,0.111473,0.093210
113.88398,0.052571,0.044547,0.111473,0.093210
113.88498,0.041368,0.037022,0.111473,0.093210
113.88598,0.061149,0.048543,0.111473,0.093210
113.88698,0.054276,0.046764,0.111473,0.093210
113.88798,0.052207,0.046164,0.111473,0.093210
113.88898,0.059722,0.050501,0.111473,0.093210
113.88998,0.059641,0.052735,0.111473,0.093210
113.89098,0.054999,0.041225,0.111473,0.093210
113.89198,0.062542,0.053782,0.111473,0.093210
113.89298,0.056893,0.049239,0.111473,0.093210
113.89398,0.057746,0.048298,0.111473,0.093210
113.89498,0.063262,0.049870,0.111473,0.093210
113.89598,0.070005,0.054577,0.111473,0.093210
113.89698,0.072782,0.061484,0.111473,0.093210
113.89798,0.057114,0.044746,0.111473,0.093210
113.89898,0.053087,0.042577,0.111473,0.093210
113.89998,0.059546,0.048084,0.111473,0.093210
113.90098,0.052691,0.047033,0.111473,0.093210
113.90198,0.050338,0.040789,0.111473,0.093210
113.90298,0.054159,0.048699,0.111473,0.093210
113.90398,0.057991,0.044990,0.111473,0.093210
113.90498,0.061207,0.049512,0.111473,0.093210
113.90598,0.066725,0.053782,0.111473,0.093210
113.90698,0.061512,0.049112,0.111473,0.093210
113.90798,0.059009,0.048711,0.111473,0.093210
113.90898,0.065813,0.056178,0.111473,0.093210
113.90998,0.060181,0.049737,0.111473,0.093210
113.91098,0.058465,0.042350,0.111473,0.093210
113.91198,0.057981,0.050698,0.111473,0.093210
113.91298,0.062642,0.053487,0.111473,0.093210
113.91398,0.052300,0.043371,0.111473,0.093210
113.91498,0.050871,0.044688,0.111473,0.093210
113.91598,0.048927,0.042912,0.111473,0.093210
113.91698,0.055714,0.041516,0.111473,0.093210
113.91798,0.058452,0.050345,0.111473,0.093210
113.91898,0.052597,0.042529,0.111473,0.093210
113.91998,0.057264,0.047343,0.111473,0.093210
113.92098,0.053337,0.042198,0.111473,0.093210
113.92198,0.056211,0.046157,0.111473,0.093210
113.92298,0.050297,0.043140,0.111473,0.093210
113.92398,0.055731,0.045569,0.111473,0.093210
113.92498,0.053659,0.046914,0.111473,0.093210
113.92598,0.053985,0.048763,0.111473,0.093210
113.92698,0.066902,0.057700,0.111473,0.093210
113.92798,0.068153,0.053974,0.111473,0.093210
113.92898,0.058300,0.048655,0.111473,0.093210
113.92998,0.054083,0.043901,0.111473,0.093210
113.93098,0.058632,0.051396,0.111473,0.093210
113.93198,0.056413,0.044326,0.111473,0.093210
113.93298,0.053245,0.046989,0.111473,0.093210
113.93398,0.054805,0.044564,0.111473,0.093210
113.93498,0.062193,0.051072,0.111473,0.093210
113.93598,0.059828,0.046824,0.111473,0.093210
113.93698,0.057933,0.047459,0.111473,0.093210
113.93798,0.058472,0.049659,0.111473,0.093210
113.93898,0.052611,0.045885,0.111473,0.093210
113.93998,0.061168,0.050035,0.111473,0.093210
113.94098,0.068069,0.055186,0.111473,0.093210
113.94198,0.059551,0.046038,0.111473,0.093210
113.94298,0.055947,0.050671,0.111473,0.093210
113.94398,0.045932,0.038659,0.111473,0.093210
113.94498,0.054130,0.049633,0.111473,0.093210
113.94598,0.057504,0.043101,0.111473,0.093210
113.94698,0.067890,0.054534,0.111473,0.093210
113.94798,0.055457,0.046124,0.111473,0.093210
113.94898,0.055991,0.050404,0.111473,0.093210
113.94998,0.049825,0.041439,0.111473,0.093210
113.95098,0.058099,0.047568,0.111473,0.093210
113.95198,0.052782,0.041757,0.111473,0.093210
113.95298,0.059439,0.047720,0.111473,0.093210
113.95398,0.058361,0.052885,0.111473,0.093210
113.95498,0.055345,0.046019,0.111473,0.093210
113.95598,0.059664,0.052842,0.111473,0.093210
113.95698,0.047676,0.032426,0.111473,0.093210
113.95798,0.042946,0.039346,0.111473,0.093210
113.95898,0.051170,0.045906,0.111473,0.093210
113.95998,0.052293,0.045946,0.111473,0.093210
113.96098,0.048760,0.037157,0.111473,0.093210
113.96198,0.061546,0.052747,0.111473,0.093210
113.96298,0.056376,0.042940,0.111473,0.093210
113.96398,0.060311,0.050695,0.111473,0.093210
113.96498,0.063651,0.052358,0.111473,0.093210
113.96598,0.060696,0.050183,0.111473,0.093210
113.96698,0.050155,0.040745,0.111473,0.093210
113.96798,0.055044,0.043320,0.111473,0.093210
113.96898,0.064285,0.053889,0.111473,0.093210
113.96998,0.052636,0.044961,0.111473,0.093210
113.97098,0.051516,0.044476,0.111473,0.093210
113.97198,0.048849,0.043658,0.111473,0.093210
113.97298,0.057864,0.051939,0.111473,0.093210
113.97398,0.058202,0.047348,0.111473,0.093210
113.97498,0.060040,0.052662,0.111473,0.093210
113.97598,0.064085,0.048528,0.111473,0.093210
113.97698,0.057777,0.049847,0.111473,0.093210
113.97798,0.055269,0.045423,0.111473,0.093210
113.97898,0.048097,0.041821,0.111473,0.093210
113.97998,0.055709,0.049477,0.111473,0.093210
113.98098,0.062447,0.051098,0.111473,0.093210
113.98198,0.063540,0.051869,0.111473,0.093210
113.98298,0.059739,0.048089,0.111473,0.093210
113.98398,0.059762,0.050272,0.111473,0.093210
113.98498,0.057155,0.046601,0.111473,0.093210
113.98598,0.054333,0.045696,0.111473,0.093210
113.98698,0.050246,0.044375,0.111473,0.093210
113.98798,0.051931,0.044473,0.111473,0.093210
113.98898,0.056483,0.049142,0.111473,0.093210
113.98998,0.057070,0.050366,0.111473,0.093210
113.99098,0.050370,0.042594,0.111473,0.093210
113.99198,0.055404,0.049550,0.111473,0.093210
113.99298,0.058222,0.046798,0.111473,0.093210
113.99398,0.056836,0.048714,0.111473,0.093210
113.99498,0.054223,0.045353,0.111473,0.093210
113.99598,0.050950,0.045885,0.111473,0.093210
113.99698,0.043038,0.035200,0.111473,0.093210
113.99798,0.054547,0.044874,0.111473,0.093210
113.99898,0.053692,0.050869,0.111473,0.093210
113.99998,0.057241,0.044899,0.111473,0.093210
114.00098,0.060787,0.045407,0.111473,0.093210
114.00198,0.058369,0.050429,0.111473,0.093210
114.00298,0.045621,0.038395,0.111473,0.093210
114.00398,0.052671,0.039624,0.111473,0.093210
114.00498,0.062270,0.053554,0.111473,0.093210
114.00598,0.058543,0.048277,0.111473,0.093210
114.00698,0.058522,0.050126,0.111473,0.093210
114.00798,0.051679,0.046013,0.111473,0.093210
114.00898,0.060066,0.046925,0.111473,0.093210
114.00998,0.060119,0.051879,0.111473,0.093210
114.01098,0.051370,0.042569,0.111473,0.093210
114.01198,0.061144,0.050795,0.111473,0.093210
114.01298,0.054550,0.047868,0.111473,0.093210
114.01398,0.058730,0.045302,0.111473,0.093210
114.01498,0.062821,0.054221,0.111473,0.093210
114.01598,0.055564,0.045536,0.111473,0.093210
114.01698,0.062764,0.051212,0.111473,0.093210
114.01798,0.056116,0.046365,0.111473,0.093210
114.01898,0.061804,0.053225,0.111473,0.093210
114.01998,0.056263,0.046099,0.111473,0.093210
114.02098,0.049776,0.042340,0.111473,0.093210
114.02198,0.057004,0.049216,0.111473,0.093210
114.02298,0.054108,0.047034,0.111473,0.093210
114.02398,0.059907,0.051646,0.111473,0.093210
114.02498,0.055919,0.048827,0.111473,0.093210
114.02598,0.060831,0.050691,0.111473,0.093210
114.02698,0.051587,0.045381,0.111473,0.093210
114.02798,0.038811,0.030318,0.111473,0.093210
114.02898,0.059966,0.054701,0.111473,0.093210
114.02998,0.059521,0.050449,0.111473,0.093210
114.03098,0.057065,0.046902,0.111473,0.093210
114.03198,0.055838,0.043759,0.111473,0.093210
114.03298,0.057808,0.047942,0.111473,0.093210
114.03398,0.055720,0.046250,0.111473,0.093210
114.03498,0.041479,0.033126,0.111473,0.093210
114.03598,0.053815,0.047864,0.111473,0.093210
114.03698,0.061454,0.053537,0.111473,0.093210
114.03798,0.057295,0.047478,0.111473,0.093210
114.03898,0.054674,0.045829,0.111473,0.093210
114.03998,0.054699,0.043191,0.111473,0.093210
114.04098,0.050254,0.044044,0.111473,0.093210
114.04198,0.057820,0.049025,0.111473,0.093210
114.04298,0.053112,0.046044,0.111473,0.093210
114.04398,0.053337,0.041679,0.111473,0.093210
114.04498,0.057884,0.050741,0.111473,0.093210
114.04598,0.055620,0.046210,0.111473,0.093210
114.04698,0.043093,0.033248,0.111473,0.093210
114.04798,0.051502,0.043863,0.111473,0.093210
114.04898,0.054395,0.048403,0.111473,0.093210
114.04998,0.053919,0.044679,0.111473,0.093210
114.05098,0.054086,0.046250,0.111473,0.093210
114.05198,0.057855,0.051472,0.111473,0.093210
114.05298,0.050249,0.044156,0.111473,0.093210
114.05398,0.057510,0.047677,0.111473,0.093210
114.05498,0.056768,0.045003,0.111473,0.093210
114.05598,0.054104,0.045695,0.111473,0.093210
114.05698,0.051899,0.045286,0.111473,0.093210
114.05798,0.049732,0.042374,0.111473,0.093210
114.05898,0.040837,0.033560,0.111473,0.093210
114.05998,0.054649,0.046036,0.111473,0.093210
114.06098,0.047304,0.039843,0.111473,0.093210
114.06198,0.059272,0.049542,0.111473,0.093210
114.06298,0.054516,0.049112,0.111473,0.093210
114.06398,0.057419,0.048994,0.111473,0.093210
114.06498,0.057635,0.048948,0.111473,0.093210
114.06598,0.053227,0.045207,0.111473,0.093210
114.06698,0.055696,0.043290,0.111473,0.093210
114.06798,0.062356,0.051061,0.111473,0.093210
114.06898,0.060506,0.049485,0.111473,0.093210
114.06998,0.058001,0.047716,0.111473,0.093210
114.07098,0.063515,0.052929,0.111473,0.093210
114.07198,0.063527,0.052582,0.111473,0.093210
114.07298,0.060781,0.052961,0.111473,0.093210
114.07398,0.061533,0.050936,0.111473,0.093210
114.07498,0.052166,0.042320,0.111473,0.093210
114.07598,0.054635,0.047791,0.111473,0.093210
114.07698,0.058448,0.049236,0.111473,0.093210
114.07798,0.059684,0.051436,0.111473,0.093210
114.07898,0.063987,0.050801,0.111473,0.093210
114.07998,0.059843,0.050420,0.111473,0.093210
114.08098,0.059919,0.044977,0.111473,0.093210
114.08198,0.055454,0.047812,0.111473,0.093210
114.08298,0.058899,0.048233,0.111473,0.093210
114.08398,0.061903,0.051975,0.111473,0.093210
114.08498,0.065339,0.053910,0.111473,0.093210
114.08598,0.051986,0.043576,0.111473,0.093210
114.08698,0.054226,0.046805,0.111473,0.093210
114.08798,0.059952,0.052912,0.111473,0.093210
114.08898,0.054500,0.043907,0.111473,0.093210
114.08998,0.060235,0.050585,0.111473,0.093210
114.09098,0.064389,0.054976,0.111473,0.093210
114.09198,0.053642,0.044402,0.111473,0.093210
114.09298,0.059416,0.047473,0.111473,0.093210
114.09398,0.058961,0.051017,0.111473,0.093210
114.09498,0.060113,0.049794,0.111473,0.093210
114.09598,0.061102,0.050889,0.111473,0.093210
114.09698,0.053794,0.043066,0.111473,0.093210
114.09798,0.060075,0.049867,0.111473,0.093210
114.09898,0.058625,0.050021,0.111473,0.093210
114.09998,0.059676,0.050183,0.111473,0.093210
114.10098,0.058819,0.048623,0.111473,0.093210
114.10198,0.060510,0.050648,0.111473,0.093210
114.10298,0.052874,0.044315,0.111473,0.093210
114.10398,0.055542,0.047555,0.111473,0.093210
114.10498,0.050935,0.042672,0.111473,0.093210
114.10598,0.055655,0.046739,0.111473,0.093210
114.10698,0.056610,0.046953,0.111473,0.093210
114.10798,0.057406,0.049065,0.111473,0.093210
114.10898,0.053888,0.046398,0.111473,0.093210
114.10998,0.050856,0.041873,0.111473,0.093210
114.11098,0.057515,0.050310,0.111473,0.093210
114.11198,0.054928,0.045580,0.111473,0.093210
114.11298,0.057865,0.049445,0.111473,0.093210
114.11398,0.056506,0.047188,0.111473,0.093210
114.11498,0.055078,0.046535,0.111473,0.093210
114.11598,0.047648,0.040339,0.111473,0.093210
114.11698,0.060048,0.055190,0.111473,0.093210
114.11798,0.052813,0.042565,0.111473,0.093210
114.11898,0.050500,0.042619,0.111473,0.093210
114.11998,0.049001,0.040864,0.111473,0.093210
114.12098,0.058937,0.049473,0.111473,0.093210
114.12198,0.051055,0.036220,0.111473,0.093210
114.12298,0.056385,0.051084,0.111473,0.093210
114.12398,0.060405,0.049960,0.111473,0.093210
114.12498,0.052957,0.045693,0.111473,0.093210
114.12598,0.057212,0.047568,0.111473,0.093210
114.12698,0.052719,0.046295,0.111473,0.093210
114.12798,0.047841,0.040991,0.111473,0.093210
114.12898,0.050339,0.043021,0.111473,0.093210
114.12998,0.060205,0.050170,0.111473,0.093210
114.13098,0.061392,0.052587,0.111473,0.093210
114.13198,0.059893,0.049094,0.111473,0.093210
114.13298,0.059020,0.051759,0.111473,0.093210
114.13398,0.056681,0.046697,0.111473,0.093210
114.13498,0.056962,0.049067,0.111473,0.093210
114.13598,0.050566,0.041736,0.111473,0.093210
114.13698,0.054543,0.045679,0.111473,0.093210
114.13798,0.059075,0.050598,0.111473,0.093210
114.13898,0.056369,0.045053,0.111473,0.093210
114.13998,0.054825,0.047428,0.111473,0.093210
114.14098,0.053332,0.045805,0.111473,0.093210
114.14198,0.052123,0.041593,0.111473,0.093210
114.14298,0.056381,0.049150,0.111473,0.093210
114.14398,0.057772,0.048305,0.111473,0.093210
114.14498,0.054390,0.046034,0.111473,0.093210
114.14598,0.056275,0.047426,0.111473,0.093210
114.14698,0.047062,0.039913,0.111473,0.093210
114.14798,0.050422,0.041152,0.111473,0.093210
114.14898,0.056755,0.049557,0.111473,0.093210
114.14998,0.053335,0.043256,0.111473,0.093210
114.15098,0.052353,0.042624,0.111473,0.093210
114.15198,0.050641,0.042924,0.111473,0.093210
114.15298,0.049232,0.042137,0.111473,0.093210
114.15398,0.049395,0.043578,0.111473,0.093210
114.15498,0.039549,0.031004,0.111473,0.093210
114.15598,0.045979,0.040173,0.111473,0.093210
114.15698,0.044084,0.034966,0.111473,0.093210
114.15798,0.057729,0.048235,0.111473,0.093210
114.15898,0.046436,0.040114,0.111473,0.093210
114.15998,0.051179,0.043896,0.111473,0.093210
114.16098,0.045577,0.039465,0.111473,0.093210
114.16198,0.051069,0.043367,0.111473,0.093210
114.16298,0.052398,0.046542,0.111473,0.093210
114.16398,0.047183,0.037047,0.111473,0.093210
114.16498,0.056346,0.048831,0.111473,0.093210
114.16598,0.054533,0.045377,0.111473,0.093210
114.16698,0.038034,0.030150,0.111473,0.093210
114.16798,0.046773,0.039882,0.111473,0.093210
114.16898,0.045222,0.036840,0.111473,0.093210
114.16998,0.057995,0.049444,0.111473,0.093210
114.17098,0.050173,0.042842,0.111473,0.093210
114.17198,0.051454,0.043698,0.111473,0.093210
114.17298,0.054979,0.048815,0.111473,0.093210
114.17398,0.054820,0.044931,0.111473,0.093210
114.17498,0.052716,0.043170,0.111473,0.093210
114.17598,0.052976,0.043449,0.111473,0.093210
114.17698,0.055592,0.048784,0.111473,0.093210
114.17798,0.058492,0.050137,0.111473,0.093210
114.17898,0.052420,0.044307,0.111473,0.093210
114.17998,0.052079,0.042226,0.111473,0.093210
114.18098,0.045718,0.041953,0.111473,0.093210
114.18198,0.047516,0.040891,0.111473,0.093210
114.18298,0.053117,0.047972,0.111473,0.093210
114.18398,0.055071,0.043978,0.111473,0.093210
114.18498,0.057949,0.050540,0.111473,0.093210
114.18598,0.058739,0.048506,0.111473,0.093210
114.18698,0.061193,0.051329,0.111473,0.093210
114.18798,0.059368,0.047696,0.111473,0.093210
114.18898,0.054601,0.043636,0.111473,0.093210
114.18998,0.060056,0.050003,0.111473,0.093210
114.19098,0.055790,0.046854,0.111473,0.093210
114.19198,0.058948,0.051156,0.111473,0.093210
114.19298,0.063341,0.051098,0.111473,0.093210
114.19398,0.065541,0.052637,0.111473,0.093210
114.19498,0.062481,0.055312,0.111473,0.093210
114.19598,0.059519,0.048698,0.111473,0.093210
